embedding_id,source_type,source_id,text_chunk,chunk_index,token_count,model,vector_dim,created_at
EMB000687,doctor,DOC00672,"Dr. Dr. Priya Kumar, Gynecologic Oncologist at Gynecology. Qualification: MBBS, DNB. Experience: 13 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000688,doctor,DOC00673,"Dr. Dr. Pooja Singh, Obstetrician at Gynecology. Qualification: MBBS, DM. Experience: 5 years. Consultation fee: ₹1500. Available: Mon-Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000689,doctor,DOC00674,"Dr. Dr. Nisha Joshi, Gynecologic Oncologist at Gynecology. Qualification: MBBS, MCh. Experience: 20 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000690,doctor,DOC00675,"Dr. Dr. Kavita Patel, Pulmonology Specialist at Pulmonology. Qualification: MBBS, DM. Experience: 30 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000691,doctor,DOC00676,"Dr. Dr. Vikram Patel, Consultant Pulmonology at Pulmonology. Qualification: MBBS, DNB. Experience: 19 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000692,doctor,DOC00677,"Dr. Dr. Arjun Verma, Pulmonology Specialist at Pulmonology. Qualification: MBBS, DM. Experience: 7 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000693,doctor,DOC00678,"Dr. Dr. Anita Patel, Consultant Pulmonology at Pulmonology. Qualification: MBBS, MS. Experience: 10 years. Consultation fee: ₹300. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000694,doctor,DOC00679,"Dr. Dr. Anita Pillai, Consultant Pulmonology at Pulmonology. Qualification: MBBS, DNB. Experience: 3 years. Consultation fee: ₹400. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000695,doctor,DOC00680,"Dr. Dr. Rajesh Nair, Consultant Pulmonology at Pulmonology. Qualification: MBBS, DNB. Experience: 27 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000696,doctor,DOC00681,"Dr. Dr. Suresh Bhat, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, DM. Experience: 21 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000697,doctor,DOC00682,"Dr. Dr. Ravi Rao, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, DM. Experience: 8 years. Consultation fee: ₹1500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000698,doctor,DOC00683,"Dr. Dr. Ravi Pillai, Gastroenterology Specialist at Gastroenterology. Qualification: MBBS, MCh. Experience: 12 years. Consultation fee: ₹500. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000699,doctor,DOC00684,"Dr. Dr. Sunita Iyer, Consultant Gastroenterology at Gastroenterology. Qualification: MBBS, MCh. Experience: 9 years. Consultation fee: ₹1200. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000700,doctor,DOC00685,"Dr. Dr. Ravi Sharma, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, MD. Experience: 22 years. Consultation fee: ₹700. Available: Mon-Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000701,doctor,DOC00686,"Dr. Dr. Sunita Gupta, Emergency Medicine Specialist at Emergency Medicine. Qualification: MBBS, MS. Experience: 24 years. Consultation fee: ₹800. Available: Mon-Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000702,doctor,DOC00687,"Dr. Dr. Nisha Patel, Emergency Medicine Specialist at Emergency Medicine. Qualification: MBBS, MS. Experience: 26 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000703,doctor,DOC00688,"Dr. Dr. Suresh Pillai, Consultant Emergency Medicine at Emergency Medicine. Qualification: MBBS, DM. Experience: 20 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,21,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000704,doctor,DOC00689,"Dr. Dr. Rohit Hegde, Neonatologist at Pediatrics. Qualification: MBBS, MCh. Experience: 24 years. Consultation fee: ₹400. Available: Mon-Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000705,doctor,DOC00690,"Dr. Dr. Nisha Gupta, Neonatologist at Pediatrics. Qualification: MBBS, DM. Experience: 28 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000706,doctor,DOC00691,"Dr. Dr. Kiran Bhat, Pediatric Cardiologist at Pediatrics. Qualification: MBBS, MCh. Experience: 15 years. Consultation fee: ₹1200. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000707,doctor,DOC00692,"Dr. Dr. Arun Bhat, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, MCh. Experience: 22 years. Consultation fee: ₹1500. Available: Tue,Thu,Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000708,doctor,DOC00693,"Dr. Dr. Kavita Verma, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, DM. Experience: 21 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000709,doctor,DOC00694,"Dr. Dr. Deepa Verma, Spine Surgeon at Orthopedics. Qualification: MBBS, MS. Experience: 13 years. Consultation fee: ₹700. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000710,doctor,DOC00695,"Dr. Dr. Vikram Joshi, Sports Medicine Specialist at Orthopedics. Qualification: MBBS, MD. Experience: 16 years. Consultation fee: ₹1000. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000711,doctor,DOC00696,"Dr. Dr. Pooja Pillai, Consultant Rheumatology at Rheumatology. Qualification: MBBS, DNB. Experience: 9 years. Consultation fee: ₹300. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000712,doctor,DOC00697,"Dr. Dr. Deepa Reddy, Consultant Rheumatology at Rheumatology. Qualification: MBBS, MD. Experience: 3 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000713,doctor,DOC00698,"Dr. Dr. Kavita Hegde, Rheumatology Specialist at Rheumatology. Qualification: MBBS, MD. Experience: 22 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000714,doctor,DOC00699,"Dr. Dr. Deepa Das, Consultant Rheumatology at Rheumatology. Qualification: MBBS, MD. Experience: 26 years. Consultation fee: ₹500. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000715,doctor,DOC00700,"Dr. Dr. Pooja Gupta, Consultant Rheumatology at Rheumatology. Qualification: MBBS, MCh. Experience: 30 years. Consultation fee: ₹1200. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000716,doctor,DOC00701,"Dr. Dr. Kiran Kumar, Interventional Cardiologist at Cardiology. Qualification: MBBS, DM. Experience: 24 years. Consultation fee: ₹1000. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000717,doctor,DOC00702,"Dr. Dr. Sunita Menon, Interventional Cardiologist at Cardiology. Qualification: MBBS, MS. Experience: 21 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000718,doctor,DOC00703,"Dr. Dr. Rajesh Bhat, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, DM. Experience: 3 years. Consultation fee: ₹400. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000719,doctor,DOC00704,"Dr. Dr. Kiran Pillai, Heart Failure Specialist at Cardiology. Qualification: MBBS, DNB. Experience: 21 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000720,doctor,DOC00705,"Dr. Dr. Vikram Bhat, Cardiac Electrophysiologist at Cardiology. Qualification: MBBS, MS. Experience: 18 years. Consultation fee: ₹700. Available: Mon-Fri.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000721,doctor,DOC00706,"Dr. Dr. Rajesh Patel, Interventional Cardiologist at Cardiology. Qualification: MBBS, MD. Experience: 10 years. Consultation fee: ₹500. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000722,doctor,DOC00707,"Dr. Dr. Arjun Pillai, Dermatology Specialist at Dermatology. Qualification: MBBS, MS. Experience: 4 years. Consultation fee: ₹500. Available: Mon-Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000723,doctor,DOC00708,"Dr. Dr. Pooja Hegde, Dermatology Specialist at Dermatology. Qualification: MBBS, MS. Experience: 6 years. Consultation fee: ₹300. Available: Tue,Thu,Sat.",0,19,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000724,doctor,DOC00709,"Dr. Dr. Ravi Verma, Movement Disorder Specialist at Neurology. Qualification: MBBS, DNB. Experience: 28 years. Consultation fee: ₹300. Available: Mon,Wed,Fri.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000725,doctor,DOC00710,"Dr. Dr. Kavita Gupta, Movement Disorder Specialist at Neurology. Qualification: MBBS, MS. Experience: 3 years. Consultation fee: ₹700. Available: Mon-Sat.",0,20,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000726,doctor,DOC00711,"Dr. Dr. Kavita Singh, Epileptologist at Neurology. Qualification: MBBS, DM. Experience: 10 years. Consultation fee: ₹1000. Available: Mon,Wed,Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000727,doctor,DOC00712,"Dr. Dr. Nisha Menon, Epileptologist at Neurology. Qualification: MBBS, DM. Experience: 7 years. Consultation fee: ₹700. Available: Mon-Sat.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000728,doctor,DOC00713,"Dr. Dr. Kavita Das, Epileptologist at Neurology. Qualification: MBBS, DM. Experience: 18 years. Consultation fee: ₹600. Available: Mon,Wed,Fri.",0,18,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000729,service,SVC00001,ECG: 12-lead electrocardiogram. Price: ₹290. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000730,service,SVC00002,Vaccination: Immunization services. Price: ₹1972. Duration: 45 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000731,service,SVC00003,X-Ray: Digital radiography. Price: ₹751. Duration: 15 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000732,service,SVC00004,Dialysis: Hemodialysis session. Price: ₹4635. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000733,service,SVC00005,Health Checkup - Comprehensive: Full body checkup. Price: ₹6374. Duration: 30 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000734,service,SVC00006,Blood Test - CBC: Complete blood count. Price: ₹340. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000735,service,SVC00007,Surgical Procedure: Minor/major surgical intervention. Price: ₹93235. Duration: 60 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000736,service,SVC00008,OPD Consultation: Outpatient consultation with specialist. Price: ₹301. Duration: 90 min. Insurance covered: False.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000737,service,SVC00009,Blood Test - LFT: Liver function test. Price: ₹941. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000738,service,SVC00010,Blood Test - KFT: Kidney function test. Price: ₹818. Duration: 60 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000739,service,SVC00011,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹2232. Duration: 15 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000740,service,SVC00012,Dialysis: Hemodialysis session. Price: ₹2550. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000741,service,SVC00013,Vaccination: Immunization services. Price: ₹814. Duration: 30 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000742,service,SVC00014,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 60 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000743,service,SVC00015,General Ward (per day): General ward admission. Price: ₹4123. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000744,service,SVC00016,X-Ray: Digital radiography. Price: ₹518. Duration: 15 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000745,service,SVC00017,Blood Test - KFT: Kidney function test. Price: ₹853. Duration: 120 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000746,service,SVC00018,ECG: 12-lead electrocardiogram. Price: ₹354. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000747,service,SVC00019,Physiotherapy: Physical therapy session. Price: ₹1062. Duration: 120 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000748,service,SVC00020,MRI Scan: Magnetic resonance imaging. Price: ₹11247. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000749,service,SVC00021,OPD Consultation: Outpatient consultation with specialist. Price: ₹773. Duration: 60 min. Insurance covered: True.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000750,service,SVC00022,2D Echo: Echocardiography. Price: ₹2788. Duration: 90 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000751,service,SVC00023,Blood Test - LFT: Liver function test. Price: ₹719. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000752,service,SVC00024,Surgical Procedure: Minor/major surgical intervention. Price: ₹146070. Duration: 60 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000753,service,SVC00025,Health Checkup - Comprehensive: Full body checkup. Price: ₹5903. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000754,service,SVC00026,Health Checkup - Basic: Basic health screening package. Price: ₹2236. Duration: 30 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000755,service,SVC00027,Vaccination: Immunization services. Price: ₹690. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000756,service,SVC00028,MRI Scan: Magnetic resonance imaging. Price: ₹11318. Duration: 120 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000757,service,SVC00029,Health Checkup - Comprehensive: Full body checkup. Price: ₹9642. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000758,service,SVC00030,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 90 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000759,service,SVC00031,OPD Consultation: Outpatient consultation with specialist. Price: ₹481. Duration: 120 min. Insurance covered: True.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000760,service,SVC00032,Health Checkup - Basic: Basic health screening package. Price: ₹3672. Duration: 15 min. Insurance covered: True.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000761,service,SVC00033,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1278. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000762,service,SVC00034,General Ward (per day): General ward admission. Price: ₹3804. Duration: 90 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000763,service,SVC00035,Physiotherapy: Physical therapy session. Price: ₹785. Duration: 90 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000764,service,SVC00036,2D Echo: Echocardiography. Price: ₹1742. Duration: 15 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000765,service,SVC00037,Endoscopy: Upper GI endoscopy. Price: ₹4665. Duration: 60 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000766,service,SVC00038,CT Scan: Computed tomography scan. Price: ₹6675. Duration: 120 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000767,service,SVC00039,MRI Scan: Magnetic resonance imaging. Price: ₹11573. Duration: 45 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000768,service,SVC00040,Blood Test - KFT: Kidney function test. Price: ₹959. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000769,service,SVC00041,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1396. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000770,service,SVC00042,OPD Consultation: Outpatient consultation with specialist. Price: ₹485. Duration: 30 min. Insurance covered: True.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000771,service,SVC00043,ECG: 12-lead electrocardiogram. Price: ₹344. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000772,service,SVC00044,Blood Test - LFT: Liver function test. Price: ₹834. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000773,service,SVC00045,X-Ray: Digital radiography. Price: ₹569. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000774,service,SVC00046,2D Echo: Echocardiography. Price: ₹1617. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000775,service,SVC00047,Endoscopy: Upper GI endoscopy. Price: ₹3580. Duration: 15 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000776,service,SVC00048,CT Scan: Computed tomography scan. Price: ₹9161. Duration: 45 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000777,service,SVC00049,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000778,service,SVC00050,Health Checkup - Comprehensive: Full body checkup. Price: ₹9557. Duration: 60 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000779,service,SVC00051,Surgical Procedure: Minor/major surgical intervention. Price: ₹173325. Duration: 60 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000780,service,SVC00052,Blood Test - CBC: Complete blood count. Price: ₹481. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000781,service,SVC00053,Vaccination: Immunization services. Price: ₹593. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000782,service,SVC00054,Dialysis: Hemodialysis session. Price: ₹3543. Duration: 90 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000783,service,SVC00055,ICU Care (per day): Intensive care unit admission. Price: ₹16881. Duration: 30 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000784,service,SVC00056,Health Checkup - Basic: Basic health screening package. Price: ₹1616. Duration: 15 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000785,service,SVC00057,OPD Consultation: Outpatient consultation with specialist. Price: ₹1159. Duration: 60 min. Insurance covered: True.,0,14,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000786,service,SVC00058,Health Checkup - Basic: Basic health screening package. Price: ₹3906. Duration: 45 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000787,service,SVC00059,CT Scan: Computed tomography scan. Price: ₹8948. Duration: 90 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000788,service,SVC00060,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 120 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000789,service,SVC00061,Blood Test - KFT: Kidney function test. Price: ₹1061. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000790,service,SVC00062,Health Checkup - Comprehensive: Full body checkup. Price: ₹7278. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000791,service,SVC00063,Surgical Procedure: Minor/major surgical intervention. Price: ₹174994. Duration: 90 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000792,service,SVC00064,MRI Scan: Magnetic resonance imaging. Price: ₹8251. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000793,service,SVC00065,ICU Care (per day): Intensive care unit admission. Price: ₹24672. Duration: 60 min. Insurance covered: False.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000794,service,SVC00066,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹2024. Duration: 45 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000795,service,SVC00067,ECG: 12-lead electrocardiogram. Price: ₹227. Duration: 60 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000796,service,SVC00068,Blood Test - CBC: Complete blood count. Price: ₹416. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000797,service,SVC00069,Endoscopy: Upper GI endoscopy. Price: ₹6402. Duration: 15 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000798,service,SVC00070,Physiotherapy: Physical therapy session. Price: ₹1432. Duration: 30 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000799,service,SVC00071,X-Ray: Digital radiography. Price: ₹627. Duration: 30 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000800,service,SVC00072,CT Scan: Computed tomography scan. Price: ₹6089. Duration: 60 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000801,service,SVC00073,MRI Scan: Magnetic resonance imaging. Price: ₹7103. Duration: 30 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000802,service,SVC00074,X-Ray: Digital radiography. Price: ₹315. Duration: 120 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000803,service,SVC00075,Ultrasound: Abdominal/pelvic ultrasound. Price: ₹1604. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000804,service,SVC00076,2D Echo: Echocardiography. Price: ₹2523. Duration: 90 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000805,service,SVC00077,Blood Test - KFT: Kidney function test. Price: ₹905. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000806,service,SVC00078,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 15 min. Insurance covered: False.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000807,service,SVC00079,Vaccination: Immunization services. Price: ₹1757. Duration: 60 min. Insurance covered: True.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000808,service,SVC00080,Physiotherapy: Physical therapy session. Price: ₹754. Duration: 30 min. Insurance covered: False.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000809,service,SVC00081,Blood Test - CBC: Complete blood count. Price: ₹221. Duration: 120 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000810,service,SVC00082,Blood Test - LFT: Liver function test. Price: ₹1078. Duration: 45 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000811,service,SVC00083,Health Checkup - Basic: Basic health screening package. Price: ₹3365. Duration: 15 min. Insurance covered: True.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000812,service,SVC00084,CT Scan: Computed tomography scan. Price: ₹4813. Duration: 30 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000813,service,SVC00085,Blood Test - LFT: Liver function test. Price: ₹1107. Duration: 90 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000814,service,SVC00086,General Ward (per day): General ward admission. Price: ₹5768. Duration: 15 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000815,service,SVC00087,Endoscopy: Upper GI endoscopy. Price: ₹5572. Duration: 15 min. Insurance covered: True.,0,12,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000816,service,SVC00088,Health Checkup - Comprehensive: Full body checkup. Price: ₹13589. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000817,service,SVC00089,Emergency Services: 24/7 emergency care. Price: ₹0. Duration: 15 min. Insurance covered: True.,0,13,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000818,service,SVC00090,ECG: 12-lead electrocardiogram. Price: ₹353. Duration: 120 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000819,service,SVC00091,Blood Test - CBC: Complete blood count. Price: ₹394. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000820,service,SVC00092,X-Ray: Digital radiography. Price: ₹474. Duration: 15 min. Insurance covered: False.,0,11,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000821,service,SVC00093,ICU Care (per day): Intensive care unit admission. Price: ₹19268. Duration: 15 min. Insurance covered: True.,0,16,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000822,service,SVC00094,Blood Test - KFT: Kidney function test. Price: ₹886. Duration: 15 min. Insurance covered: False.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
EMB000823,service,SVC00095,Blood Test - KFT: Kidney function test. Price: ₹540. Duration: 30 min. Insurance covered: True.,0,15,text-embedding-3-small,1536,2026-06-26 21:06:37
